City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
396,Russell,US,2022-05-05 01:05:07,32.3502,-85.1999,80.2,86,0,0.0
397,Bubaque,GW,2022-05-05 01:05:07,11.2833,-15.8333,78.31,70,0,16.02
398,Cockburn Town,TC,2022-05-05 01:05:08,21.4612,-71.1419,77.88,83,0,19.91
399,Qaqortoq,GL,2022-05-05 01:05:08,60.7167,-46.0333,32.05,75,100,3.31
400,Lavrentiya,RU,2022-05-05 01:05:09,65.5833,-171.0,29.12,76,39,5.95
401,Petropavlovsk-Kamchatskiy,RU,2022-05-05 01:05:09,53.0452,158.6483,43.39,57,0,6.71
402,Pedernales,DO,2022-05-05 01:05:10,18.0384,-71.744,79.92,75,47,7.23
403,Boguchany,RU,2022-05-05 01:05:10,58.3814,97.4531,40.6,62,15,3.94
404,Karratha,AU,2022-05-05 01:05:11,-20.7377,116.8463,78.21,36,0,26.02
405,Ngaoundere,CM,2022-05-05 01:05:11,7.3167,13.5833,66.18,89,95,2.77
406,Nishihara,JP,2022-05-05 01:05:12,26.1842,127.7558,72.68,94,75,12.66
407,Boa Vista,BR,2022-05-05 01:05:12,2.8197,-60.6733,76.98,88,75,2.3
408,Urbano Santos,BR,2022-05-05 01:05:13,-3.2078,-43.4036,73.87,97,100,2.89
409,Niamey,NE,2022-05-05 01:05:14,13.5137,2.1098,90.21,15,69,6.38
410,Tautira,PF,2022-05-05 01:05:14,-17.7333,-149.15,81.43,78,61,13.62
411,Guayabetal,CO,2022-05-05 01:06:15,4.2147,-73.8172,67.5,96,100,2.66
412,Madera,US,2022-05-05 01:06:15,37.1666,-119.8343,88.23,19,0,1.01
413,Guerrero Negro,MX,2022-05-05 01:06:16,27.9769,-114.0611,62.55,68,0,18.32
414,Hailar,CN,2022-05-05 01:06:16,49.2,119.7,53.82,37,100,11.61
415,Sorong,ID,2022-05-05 01:06:17,-0.8833,131.25,83.08,76,98,4.88
416,Truckee,US,2022-05-05 01:06:17,39.328,-120.1833,74.35,31,0,11.5
417,Nehe,CN,2022-05-05 01:06:18,48.4833,124.8333,52.5,68,100,19.46
418,Saint-Francois,FR,2022-05-05 01:06:18,46.4154,3.9054,51.24,93,100,2.3
419,Sal Rei,CV,2022-05-05 01:06:19,16.1833,-22.9167,69.64,84,8,14.14
420,Shellbrook,CA,2022-05-05 01:06:19,53.2168,-106.4011,57.92,63,100,13.42
421,Nioki,CD,2022-05-05 01:06:20,-2.7167,17.6833,71.47,95,100,1.48
422,Yermekeyevo,RU,2022-05-05 01:06:20,54.0761,53.6712,48.45,67,57,10.31
423,Palmer,US,2022-05-05 01:06:21,42.1584,-72.3287,54.63,88,100,4.61
424,Aswan,EG,2022-05-05 01:06:21,24.0934,32.907,77.97,22,0,17.05
425,Todos Santos,MX,2022-05-05 01:04:25,23.45,-110.2167,65.44,79,0,8.46
426,Zaysan,KZ,2022-05-05 01:06:22,47.4667,84.8667,59.97,53,100,2.48
427,Tinawagan,PH,2022-05-05 01:06:23,13.65,123.4833,85.39,64,44,6.67
428,Barsovo,RU,2022-05-05 01:06:23,61.1667,73.1667,48.33,59,100,17.56
429,Abu Samrah,SY,2022-05-05 01:06:24,35.3029,37.1841,57.18,75,0,21.72
430,Pingzhuang,CN,2022-05-05 01:05:23,42.0372,119.2889,78.42,17,100,21.88
431,San Patricio,US,2022-05-05 01:06:24,28.017,-97.5169,81.9,81,100,17.92
432,Wilmington Island,US,2022-05-05 01:06:25,32.0036,-80.9737,76.98,59,0,6.58
433,Severomorsk,RU,2022-05-05 01:06:25,69.0689,33.4162,19.8,79,100,9.91
434,Sao Filipe,CV,2022-05-05 01:06:26,14.8961,-24.4956,71.96,81,17,4.36
435,Taoudenni,ML,2022-05-05 01:06:26,22.6783,-3.9836,86.97,13,70,8.95
436,Jiangyou,CN,2022-05-05 01:06:27,31.7667,104.7167,72.43,51,0,1.54
437,Huarmey,PE,2022-05-05 01:06:27,-10.0681,-78.1522,66.63,85,84,7.96
438,Teahupoo,PF,2022-05-05 01:06:28,-17.8333,-149.2667,82.36,78,48,12.62
439,Sao Felix Do Xingu,BR,2022-05-05 01:06:29,-6.6447,-51.995,72.91,88,100,1.39
440,Si Sa Ket,TH,2022-05-05 01:06:29,14.8333,104.3333,81.0,67,30,5.21
441,Umm Lajj,SA,2022-05-05 01:06:30,25.0213,37.2685,77.95,64,0,8.34
442,Viedma,AR,2022-05-05 01:06:30,-40.8135,-62.9967,63.37,40,100,9.46
443,Okhotsk,RU,2022-05-05 01:06:31,59.3833,143.3,32.52,89,100,12.59
444,Foumban,CM,2022-05-05 01:06:31,5.7291,10.9001,63.9,92,100,2.73
445,Faya,SA,2022-05-05 01:06:32,18.3851,42.4509,61.32,60,3,1.97
446,Rincon,US,2022-05-05 01:06:32,32.296,-81.2354,76.86,62,32,2.53
447,Itacare,BR,2022-05-05 01:06:33,-14.2775,-38.9967,76.95,86,0,6.38
448,Menomonie,US,2022-05-05 01:06:33,44.8755,-91.9193,60.84,31,98,0.0
449,Kunda,IN,2022-05-05 01:06:34,25.7167,81.5167,85.86,53,87,11.41
450,San Ignacio,BZ,2022-05-05 01:06:34,17.1561,-89.0714,86.14,70,40,9.22
451,Norrtalje,SE,2022-05-05 01:06:35,59.758,18.705,46.02,69,100,9.78
452,Santander,ES,2022-05-05 01:06:35,43.4647,-3.8044,55.45,91,100,2.3
453,Asfi,MA,2022-05-05 01:06:36,32.2994,-9.2372,61.39,91,0,12.97
454,Lata,PT,2022-05-05 01:06:36,40.1629,-8.3327,56.07,76,6,2.71
455,Dalvik,IS,2022-05-05 01:06:37,65.9702,-18.5286,29.32,86,100,4.14
456,Olinda,BR,2022-05-05 01:07:38,-8.0089,-34.8553,82.13,78,40,16.11
457,Muros,ES,2022-05-05 01:07:38,42.7762,-9.0603,56.08,75,36,12.35
458,Guwahati,IN,2022-05-05 01:06:59,26.1862,91.751,75.11,88,40,2.3
459,Pavlodar,KZ,2022-05-05 01:07:39,52.3,76.95,46.2,42,0,11.18
460,Beruwala,LK,2022-05-05 01:07:39,6.4788,79.9828,80.73,84,100,8.1
461,Eunice,US,2022-05-05 01:07:40,30.4944,-92.4176,79.0,72,0,8.25
462,Simpang,ID,2022-05-05 01:06:55,-1.2667,104.0833,77.18,90,100,4.41
463,Noyabrsk,RU,2022-05-05 01:07:40,63.1994,75.4507,38.34,79,96,19.28
464,Beirut,LB,2022-05-05 01:07:08,33.8889,35.4944,63.34,68,40,14.97
465,Barstow,US,2022-05-05 01:04:54,34.8986,-117.0228,84.16,10,0,3.36
466,Sorbhog,IN,2022-05-05 01:07:41,26.5,90.8667,75.04,68,66,10.16
467,Vidim,RU,2022-05-05 01:07:42,56.4088,103.1106,36.03,50,6,6.67
468,Port Hardy,CA,2022-05-05 01:05:36,50.6996,-127.4199,42.48,94,100,2.59
469,Kilinochchi,LK,2022-05-05 01:07:42,9.3961,80.3982,78.73,92,74,5.64
470,Puqi,CN,2022-05-05 01:07:43,29.7167,113.8833,75.38,54,0,6.06
471,Abu Dhabi,AE,2022-05-05 01:03:15,24.4667,54.3667,78.96,77,0,1.99
472,Virginia Beach,US,2022-05-05 01:06:07,36.8529,-75.978,71.64,93,100,11.5
473,Beloha,MG,2022-05-05 01:07:44,-25.1667,45.05,66.42,88,100,8.32
474,Ada,US,2022-05-05 01:07:44,43.4166,-116.1262,70.66,28,0,0.0
475,Springbok,ZA,2022-05-05 01:07:45,-29.6643,17.8865,63.77,30,0,5.19
476,San Miguel,SV,2022-05-05 01:03:52,13.4833,-88.1833,81.18,80,99,2.44
477,Boulder City,US,2022-05-05 01:07:45,35.9786,-114.8325,81.77,12,0,9.22
478,Maku,IR,2022-05-05 01:07:46,39.2911,44.4521,52.93,83,0,4.03
479,Mocuba,MZ,2022-05-05 01:07:46,-16.8392,36.9856,63.95,98,53,4.09
480,Changping,CN,2022-05-05 01:07:47,40.2186,116.2197,73.04,24,25,4.12
481,Verkhnyaya Inta,RU,2022-05-05 01:07:47,65.9811,60.3094,21.63,70,99,15.66
482,Metro,ID,2022-05-05 01:07:48,-5.1131,105.3067,79.57,83,57,5.3
483,Saint-Louis,SN,2022-05-05 01:07:48,16.3333,-15.0,76.91,36,8,10.94
484,Irbil,IQ,2022-05-05 01:07:49,36.1926,44.0106,64.22,63,0,5.75
485,Santa Isabel Do Rio Negro,BR,2022-05-05 01:07:50,-0.4139,-65.0192,73.54,96,100,4.29
486,Acopiara,BR,2022-05-05 01:07:50,-6.0953,-39.4525,72.79,71,16,3.18
487,Luganville,VU,2022-05-05 01:07:51,-15.5333,167.1667,84.34,71,16,6.06
488,Fairbanks,US,2022-05-05 01:07:51,64.8378,-147.7164,56.08,32,0,11.5
489,Bethel,US,2022-05-05 01:07:52,41.3712,-73.414,57.76,88,71,5.1
490,Luuk Datan,PH,2022-05-05 01:07:52,4.8119,119.8453,83.39,73,100,4.41
491,Smithers,CA,2022-05-05 01:05:38,54.7804,-127.1743,48.06,49,100,3.24
492,Rivera,UY,2022-05-05 01:07:53,-30.9053,-55.5508,59.07,84,100,4.92
493,Werda,BW,2022-05-05 01:07:54,-25.2667,23.2833,62.47,47,4,3.76
494,Poum,NC,2022-05-05 01:07:54,-20.2333,164.0167,78.85,78,13,7.56
495,Nsanje,MW,2022-05-05 01:07:55,-16.92,35.262,64.0,98,4,2.66
496,Asosa,ET,2022-05-05 01:07:55,10.0667,34.5333,63.09,76,100,4.34
497,Methoni,GR,2022-05-05 01:07:56,36.8197,21.7049,60.22,80,0,9.26
498,Hollins,US,2022-05-05 01:07:56,37.3413,-79.9431,73.78,46,0,13.8
499,Panzhihua,CN,2022-05-05 01:07:57,26.5851,101.7128,68.7,65,69,1.03
500,Fort Nelson,CA,2022-05-05 01:07:57,58.8053,-122.7002,50.43,61,53,6.06
501,San Policarpo,PH,2022-05-05 01:08:58,12.1791,125.5072,81.97,83,77,10.16
502,Kabul,AF,2022-05-05 01:05:42,34.5,69.4167,54.48,69,0,4.05
503,Ossora,RU,2022-05-05 01:08:58,59.2353,163.0719,32.94,95,27,3.62
504,Vlasim,CZ,2022-05-05 01:08:59,49.7063,14.8988,52.59,95,61,4.41
505,Bardiyah,LY,2022-05-05 01:08:59,31.7561,25.0865,60.55,78,0,13.96
506,Bira,RU,2022-05-05 01:09:00,49.0,132.4667,51.91,62,100,8.43
507,Nioro,GM,2022-05-05 01:09:00,13.35,-15.75,81.16,38,5,7.2
508,Qaanaaq,GL,2022-05-05 01:09:01,77.484,-69.3632,18.34,86,100,2.84
509,Tapah,MY,2022-05-05 01:09:01,4.2004,101.2598,81.23,81,100,1.01
510,Kragujevac,RS,2022-05-05 01:09:02,44.0167,20.9167,43.09,76,13,3.6
511,Vestmanna,FO,2022-05-05 01:09:02,62.1564,-7.1664,41.92,70,100,11.5
512,Maldonado,UY,2022-05-05 01:07:13,-34.6667,-54.9167,55.22,89,2,4.07
513,Vozhega,RU,2022-05-05 01:09:03,60.4725,40.2213,23.81,86,37,4.38
514,Tongren,CN,2022-05-05 01:09:04,27.7172,109.1853,73.33,59,51,2.04
515,Tondi,IN,2022-05-05 01:09:04,9.7333,79.0167,84.85,72,100,2.91
516,Mana,GF,2022-05-05 01:09:05,5.6592,-53.7767,75.58,92,100,3.38
517,Nyurba,RU,2022-05-05 01:09:05,63.2842,118.3319,33.06,87,100,6.38
518,Koungou,YT,2022-05-05 01:09:06,-12.7336,45.2042,80.31,83,40,10.36
519,Kitami,JP,2022-05-05 01:09:07,43.8031,143.8908,49.46,49,7,4.18
520,Banjar,ID,2022-05-05 01:09:07,-8.19,114.9675,83.19,76,100,2.21
521,Agadez,NE,2022-05-05 01:09:08,19.75,10.25,86.49,13,61,6.87
522,Dillon,US,2022-05-05 01:09:08,34.4166,-79.3712,80.94,79,50,5.32
523,Dudinka,RU,2022-05-05 01:09:09,69.4058,86.1778,34.63,99,100,20.87
524,Derzhavinsk,KZ,2022-05-05 01:09:09,51.1,66.3167,52.05,60,96,6.96
525,Mmabatho,ZA,2022-05-05 01:09:10,-25.85,25.6333,56.21,42,0,7.11
526,Luanda,AO,2022-05-05 01:05:31,-8.8368,13.2343,76.66,81,78,8.12
527,Mpophomeni,ZA,2022-05-05 01:09:11,-29.5682,30.1862,50.9,83,0,4.97
528,Khasan,RU,2022-05-05 01:09:11,42.4308,130.6434,46.0,88,100,7.63
529,Chapais,CA,2022-05-05 01:09:12,49.7834,-74.8492,31.91,76,19,7.92
530,Grindavik,IS,2022-05-05 01:09:12,63.8424,-22.4338,36.07,64,0,1.14
531,Bam,IR,2022-05-05 01:09:13,29.106,58.357,74.43,28,4,4.03
532,Shetpe,KZ,2022-05-05 01:09:13,44.1667,52.1167,56.8,35,7,9.26
533,Tiarei,PF,2022-05-05 01:09:14,-17.5333,-149.3333,87.82,79,22,12.68
534,Marga,RO,2022-05-05 01:09:14,45.5,22.5167,46.4,88,59,4.23
535,Salalah,OM,2022-05-05 01:09:15,17.0151,54.0924,84.29,84,20,2.3
536,Annaka,JP,2022-05-05 01:09:15,36.3167,138.9,80.69,37,0,3.96
537,Celestun,MX,2022-05-05 01:09:16,20.8667,-90.4,81.57,77,4,19.15
538,Rocha,UY,2022-05-05 01:09:16,-34.4833,-54.3333,52.56,93,0,4.14
539,Nola,IT,2022-05-05 01:09:17,40.922,14.5329,59.58,88,33,0.78
540,Itoman,JP,2022-05-05 01:09:17,26.1247,127.6694,73.78,94,75,16.11
541,Bereda,ES,2022-05-05 01:09:18,43.2686,-7.5406,49.57,94,96,5.1
542,Kavaratti,IN,2022-05-05 01:09:18,10.5669,72.642,85.44,73,100,14.41
543,Fare,PF,2022-05-05 01:09:19,-16.7,-151.0167,81.91,75,24,11.86
544,Patitirion,GR,2022-05-05 01:09:19,39.15,23.8667,60.37,67,5,4.72
545,Antofagasta,CL,2022-05-05 01:08:46,-23.65,-70.4,60.08,71,76,1.25
546,Jaffna,LK,2022-05-05 01:09:20,9.6685,80.0074,83.88,81,99,9.89
547,Ust-Barguzin,RU,2022-05-05 01:09:21,53.45,108.9833,32.99,82,100,2.89
548,Rawson,AR,2022-05-05 01:09:21,-43.3002,-65.1023,65.08,48,73,12.48
549,Gubkinskiy,RU,2022-05-05 01:10:22,64.434,76.5026,36.55,89,100,17.56
550,Katangli,RU,2022-05-05 01:10:22,51.7102,143.2326,33.37,98,100,10.78
551,Neiafu,TO,2022-05-05 01:10:23,-18.65,-173.9833,83.08,65,75,5.75
552,Wagar,SD,2022-05-05 01:10:23,16.1525,36.2032,91.17,24,2,9.42
553,Mauboh,PH,2022-05-05 01:10:24,5.99,121.0936,82.76,73,86,3.71
554,Ust-Maya,RU,2022-05-05 01:10:24,60.4167,134.5333,39.27,88,100,7.81
555,Opuwo,NA,2022-05-05 01:10:25,-18.0607,13.84,60.87,34,0,7.47
556,Ixtapa,MX,2022-05-05 01:07:50,20.7,-105.2,77.23,78,75,8.05
557,Mudkhed,IN,2022-05-05 01:10:26,19.1667,77.5167,88.93,27,37,4.45
558,Aleksandrovsk-Sakhalinskiy,RU,2022-05-05 01:10:26,50.8975,142.1561,42.48,77,100,15.66
559,Quesnel,CA,2022-05-05 01:10:27,52.9999,-122.5029,55.94,60,100,5.86
560,Jumla,NP,2022-05-05 01:10:27,29.2747,82.1838,56.59,75,64,1.57
561,Tagusao,PH,2022-05-05 01:10:28,9.1924,117.8141,84.56,69,100,4.34
562,Okato,NZ,2022-05-05 01:10:28,-39.2,173.8833,70.18,66,10,8.01
563,Huejucar,MX,2022-05-05 01:10:29,22.35,-103.2167,78.15,17,62,19.44
564,Benguela,AO,2022-05-05 01:10:29,-12.5763,13.4055,76.23,68,5,4.05
565,Kindersley,CA,2022-05-05 01:10:30,51.4668,-109.1682,69.87,33,100,13.82
566,Saldanha,ZA,2022-05-05 01:10:30,-33.0117,17.9442,59.9,74,97,2.48
567,Wakkanai,JP,2022-05-05 01:10:31,45.4094,141.6739,46.38,71,20,14.97
568,Sobolevo,RU,2022-05-05 01:10:31,54.4299,31.8996,31.59,60,8,2.64
569,Reconquista,AR,2022-05-05 01:10:32,-29.15,-59.65,54.52,79,5,5.06
570,Ketchikan,US,2022-05-05 01:10:32,55.3422,-131.6461,48.67,71,75,18.41
571,Tura,IN,2022-05-05 01:10:33,25.5198,90.2201,74.8,72,3,2.8
572,Itaituba,BR,2022-05-05 01:10:33,-4.2761,-55.9836,73.62,97,22,1.12
573,Tazovskiy,RU,2022-05-05 01:10:34,67.4667,78.7,33.42,95,100,12.26
574,Abeche,TD,2022-05-05 01:10:34,13.8292,20.8324,88.7,31,94,1.99
575,Bulgan,MN,2022-05-05 01:10:35,48.8125,103.5347,37.54,38,0,8.39
576,Bac Lieu,VN,2022-05-05 01:10:35,9.285,105.7244,83.39,75,99,15.17
577,Beinamar,TD,2022-05-05 01:10:36,8.6698,15.3813,79.75,64,100,9.62
578,Puerto Escondido,MX,2022-05-05 01:10:36,15.85,-97.0667,83.25,64,100,7.25
579,Yichang,CN,2022-05-05 01:10:37,30.7144,111.2847,74.34,54,0,3.13
580,Sakakah,SA,2022-05-05 01:10:37,29.9697,40.2064,67.33,48,0,11.54
581,Purpe,RU,2022-05-05 01:10:38,64.4803,76.6897,36.57,89,100,18.1
582,Ballina,AU,2022-05-05 01:10:38,-28.8667,153.5667,76.78,86,49,8.68
583,Gouyave,GD,2022-05-05 01:10:39,12.1646,-61.7296,79.18,78,49,16.53
584,Tuy Hoa,VN,2022-05-05 01:10:39,13.0833,109.3,77.59,85,100,6.82
585,Tiszabezded,HU,2022-05-05 01:10:40,48.3667,22.15,52.02,77,81,4.29
586,Great Bend,US,2022-05-05 01:10:40,38.3645,-98.7648,50.04,98,100,11.5
587,Comodoro Rivadavia,AR,2022-05-05 01:10:41,-45.8667,-67.5,55.26,33,0,19.57
588,Bukachacha,RU,2022-05-05 01:10:41,52.9833,116.9167,41.32,30,100,8.88
589,Maryborough,AU,2022-05-05 01:10:42,-25.5333,152.7,80.64,60,42,3.6
590,Brookhaven,US,2022-05-05 01:10:42,31.5791,-90.4407,76.66,66,63,4.25
591,Fraserburgh,GB,2022-05-05 01:06:40,57.6874,-2.0184,49.12,85,99,7.67
592,Yeppoon,AU,2022-05-05 01:10:43,-23.1333,150.7333,80.38,77,35,7.56
593,Coolum Beach,AU,2022-05-05 01:10:17,-26.5333,153.1,80.33,80,25,3.53
594,Kosh-Agach,RU,2022-05-05 01:10:43,50.0,88.6667,45.01,30,100,2.64
595,Aklavik,CA,2022-05-05 01:10:44,68.2191,-135.0107,30.43,80,100,13.56
